Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
eca12d6b-b1d8-4010-b3c8-27ec83eeece7,b10efb2f-b5f0-45cc-ad51-f8434738753c,43.61,2024-03-17 06:28:31,PayPal,clothing,5,43,Port Jessica,mobile,78.34.203.62,"6625 Benjamin Via
Ashleyside, AL 09482","6625 Benjamin Via
Ashleyside, AL 09482",0,17,6
e8d8fc82-0bb0-4fcb-bfcc-59ba3ba27a5b,a5bfbe1a-2154-4bfb-a7a5-957128fb9f9c,134.15,2024-01-07 01:15:59,bank transfer,home & garden,5,26,Elizabethstad,tablet,16.85.179.168,"7309 Lopez Inlet Apt. 830
Port Ashleychester, NM 09750","7309 Lopez Inlet Apt. 830
Port Ashleychester, NM 09750",0,95,1
0d2d0e49-0e8f-481e-94c6-57c24c066d7c,a5fce813-37ad-43de-b8d9-4b5c13fe53eb,11.92,2024-02-05 04:47:49,credit card,health & beauty,4,30,North Michaelhaven,mobile,104.127.55.129,"431 Nathaniel Plain
West Johnshire, NC 88758","431 Nathaniel Plain
West Johnshire, NC 88758",0,343,4
ff010664-ae87-4159-a15a-e1f14df417a0,1cf9b58d-1fc9-4db6-940c-c1b48e5bc757,27.44,2024-01-25 00:14:25,credit card,electronics,2,29,Port Keithland,mobile,13.14.30.229,"401 Cannon Cliffs Apt. 151
Kevinmouth, VI 26540","401 Cannon Cliffs Apt. 151
Kevinmouth, VI 26540",0,295,0
9b53f8e8-7f67-4685-80c3-3d4d323289e5,79161723-69b4-49f0-90f3-13c231cc4cf1,73.01,2024-02-24 02:03:02,credit card,toys & games,4,32,Penamouth,mobile,42.144.167.236,"1327 Crawford Hills
Port Julie, PW 08711","1327 Crawford Hills
Port Julie, PW 08711",0,60,2
754de58d-eb33-4581-83c2-8e27b452f925,adb3eea2-23a5-4964-ae2b-ddf942ac34e7,91.48,2024-03-27 13:15:23,PayPal,clothing,2,26,New Maria,mobile,47.86.75.81,"75901 Tami Extensions
Kellyton, WV 58460","75901 Tami Extensions
Kellyton, WV 58460",0,181,13
35dabadd-4aae-44e7-a244-b0f43032f945,d8c84593-cfde-4b5d-a1b3-3455603fec9a,125.99,2024-03-15 11:40:40,bank transfer,toys & games,5,30,Lopezhaven,mobile,188.237.109.47,"726 Cisneros Lakes Apt. 757
East Ethan, MT 85590","726 Cisneros Lakes Apt. 757
East Ethan, MT 85590",0,283,11
bfc73238-46cc-4a1c-8f82-19740e4f6bb4,97335d4f-1229-4803-b887-369337786503,437.97,2024-01-25 00:37:44,bank transfer,electronics,4,32,Charlesside,desktop,137.137.90.92,"747 Diaz Rapid
East Tammyville, MT 91547","747 Diaz Rapid
East Tammyville, MT 91547",0,280,0
2bb467d6-0e91-4633-a020-0dc2cbb18284,e4d55990-7cf9-43fd-8dca-3e60cc325952,247.69,2024-03-03 12:36:23,debit card,clothing,4,36,Pattonfurt,mobile,107.173.18.36,"USNV Mueller
FPO AA 38705","USNV Mueller
FPO AA 38705",0,241,12
53e61bb7-41cc-4e5d-9302-c1cb4d6854b4,05ef6a8b-ee22-484e-bdae-c7e3376fb9c6,60.57,2024-02-01 05:22:36,bank transfer,clothing,5,44,Tarastad,tablet,47.37.40.43,"9919 Huff Locks
North Manuel, KS 98149","630 Huff Knolls Suite 612
New Maria, NJ 89057",0,354,5
8db89d28-816b-41be-b5e5-c1cf633e81bd,97adb977-578a-4fc0-b6e3-5163571193cf,155.26,2024-03-05 11:13:43,credit card,clothing,5,49,North Kellyville,desktop,88.82.115.15,"1493 Jessica Extension Suite 512
Scottberg, KY 39704","1493 Jessica Extension Suite 512
Scottberg, KY 39704",0,47,11
4b93af66-1fda-4080-933a-351baeb71212,73e78596-dcb8-40c3-8930-c9fa537e8d66,11.18,2024-01-23 20:34:51,debit card,toys & games,2,42,Morganland,desktop,117.183.171.107,"981 Allison Squares
Julieview, MH 76119","981 Allison Squares
Julieview, MH 76119",0,261,20
289a46bf-0427-4880-b5a0-9ea8f4762a4d,2c2f4b00-8b83-4135-b483-ea3e5b73186c,32.53,2024-01-23 06:11:04,credit card,health & beauty,4,46,Mcguireland,desktop,1.44.97.51,"602 David Circles
Kevinport, NJ 98995","602 David Circles
Kevinport, NJ 98995",0,166,6
56ec4699-5148-43ae-90fd-a417ca82b2f4,6585ea4c-439e-4eb8-884f-d61c0a8a30a4,47.57,2024-03-02 22:50:00,PayPal,health & beauty,3,28,Markton,desktop,31.93.239.38,"173 Johnson Via
Justinburgh, NE 46228","173 Johnson Via
Justinburgh, NE 46228",0,341,22
34ae9f1b-b879-49a6-bbf8-1323b8fac111,2443241b-94a7-44c3-acb8-9a167d7d9cb5,95.36,2024-04-02 05:55:26,bank transfer,health & beauty,2,35,Elijahmouth,desktop,47.214.217.129,"304 Dennis Expressway
Normachester, MO 43451","34876 Omar Cape Suite 039
Lake Susan, NY 30732",1,11,5
d073c672-d1cb-409e-898d-30eaee0c219b,a8034f13-976d-4aaa-9bbd-bfee48d7163e,120.19,2024-03-03 13:04:47,bank transfer,electronics,1,34,North Bethbury,desktop,146.0.186.250,"67711 Teresa Groves Suite 083
Lake Matthew, FM 72575","67711 Teresa Groves Suite 083
Lake Matthew, FM 72575",0,253,13
20f0b523-5a06-4539-ad08-52404affec39,c5fedfc2-a6c5-4aae-aae5-8dc41030f0c6,219.92,2024-02-27 19:05:34,PayPal,health & beauty,4,42,East Ian,mobile,181.179.67.192,"857 Daniel Knolls
Moralesmouth, LA 46591","857 Daniel Knolls
Moralesmouth, LA 46591",0,241,19
23fac403-b08a-4374-ba12-bc5726d4fa60,73dded9c-02ef-4928-a975-86b0818a0c93,43.34,2024-03-08 11:22:31,PayPal,toys & games,5,47,North Kimberlyshire,desktop,124.146.150.142,"USNV Foster
FPO AP 38317","15050 Lopez Turnpike Apt. 296
New Josephmouth, KS 73539",0,49,11
3c09cdfe-97f3-4f6b-afac-98a1781a1f79,a2ebf924-4923-4dc9-8fec-ac04f4928ae7,478.8,2024-02-08 21:12:54,bank transfer,home & garden,4,59,Suzanneport,mobile,111.13.62.183,"4431 Johnson Village Apt. 165
Millertown, WV 58649","4431 Johnson Village Apt. 165
Millertown, WV 58649",0,143,21
f223617e-d4bd-4bde-99ad-7273edcf3a25,cd073c72-b048-4055-b0b5-37c4d7760ad6,76.73,2024-01-09 19:13:46,debit card,electronics,1,37,Port Lisaville,tablet,34.13.15.255,"2369 Tammy Cliffs
East Yolanda, WY 74652","2369 Tammy Cliffs
East Yolanda, WY 74652",0,190,19
d562c63a-2172-468b-a154-6a99126eb115,75479f2e-1c91-49b1-adf9-9422602c8fbc,152.94,2024-02-20 12:05:42,debit card,home & garden,3,38,Lake Heidifort,tablet,80.216.128.128,"2649 Juarez Street Apt. 211
North Katelyn, KS 87550","2649 Juarez Street Apt. 211
North Katelyn, KS 87550",0,50,12
bf0a7f5a-b87c-4d97-a806-25e938178c90,352e10a1-7537-457f-b6dd-4be10a0056fa,871.93,2024-03-11 21:32:21,debit card,health & beauty,3,23,Rodriguezburgh,desktop,189.97.4.68,"632 Clark Mountains Suite 642
West Kristi, NE 32906","632 Clark Mountains Suite 642
West Kristi, NE 32906",0,136,21
c1e5063a-edf2-4a74-914d-44345d4a2827,68c43b72-b27a-4738-89b8-531be6e89634,139.22,2024-01-22 00:55:11,credit card,clothing,4,30,North Robertburgh,tablet,118.166.3.237,"900 Charles Glen
Amandaburgh, FM 80170","900 Charles Glen
Amandaburgh, FM 80170",0,24,0
ac9a2299-d83c-470d-8395-e3f8f37cb4c9,abd4f3ca-ad16-41e6-8a2c-cce409137399,616.6,2024-01-05 12:44:24,bank transfer,health & beauty,1,26,Coletown,mobile,181.111.162.154,"57396 Mcbride Knoll
Smithville, KS 40926","382 Foster Mountain
Davidfurt, SC 22440",0,89,12
f3294ef1-92f4-4d2b-92bf-2480f400c740,e9962cf4-8237-4eb6-97d5-6addcc0965bf,371.95,2024-04-03 07:32:15,debit card,clothing,1,20,North Christian,mobile,1.13.30.248,"851 Zimmerman Stravenue Apt. 380
Lake Jeremyland, NH 97966","72426 Briana Corner Suite 147
Lake Sarah, NV 79136",0,7,7
f6cd9eaf-1a69-4661-9fd2-df959ad0395d,5e6fb1a2-7ec0-4e10-aa7d-05d945235c32,53.87,2024-01-27 06:52:12,credit card,health & beauty,1,46,Mossville,desktop,220.191.236.102,"57489 Jeffrey Rapids
Ryanport, MI 51700","57489 Jeffrey Rapids
Ryanport, MI 51700",0,260,6
d5157981-4680-49e4-a50f-5fc3dbb2c1a4,21743c27-0f5f-48ef-b560-c10607b30877,223.01,2024-01-21 21:37:15,credit card,health & beauty,1,17,Katiemouth,desktop,6.123.162.175,"025 Oscar Trail
Cynthiabury, NM 80067","USS Thompson
FPO AA 02624",0,185,21
c11aa4a6-36f3-4446-b693-a984ea1fe44e,0b359c6c-b621-4c76-bc43-128249876875,620.2,2024-01-31 04:13:09,bank transfer,clothing,5,39,North Kristenshire,mobile,165.153.50.125,"33090 Douglas Pass
North Rickey, NC 39666","33090 Douglas Pass
North Rickey, NC 39666",1,236,4
0ca8ec25-735d-4104-80c6-436fc210ca2f,f3c773d0-5380-46eb-aa35-5c74c776ae68,371.24,2024-03-01 02:04:19,PayPal,electronics,1,51,Meghanberg,mobile,39.103.160.2,"8219 Reyes Parkway Apt. 744
Powellshire, LA 25366","8219 Reyes Parkway Apt. 744
Powellshire, LA 25366",0,134,2
875f3feb-8a9e-4ea1-b1da-07cecc311991,13ca0238-a54c-42b4-a3af-e9f3dd43f726,77.68,2024-03-27 08:17:05,debit card,toys & games,4,38,Barkerburgh,tablet,20.255.235.39,"873 Amy Ville
South Ravenfort, NE 97465","873 Amy Ville
South Ravenfort, NE 97465",0,259,8
6c385b16-f791-45ec-8447-516fda4420f0,6ec40fa3-c202-44e1-93c8-cfea10498787,305.64,2024-01-14 15:18:08,credit card,home & garden,4,29,Rodriguezstad,desktop,98.189.218.186,"Unit 8418 Box 2217
DPO AE 34424","Unit 8418 Box 2217
DPO AE 34424",0,41,15
57451235-1889-4220-8985-c47c78006ac7,a9cfa03b-27dc-45fc-a1b9-bd7ce97e0ab0,309.76,2024-03-24 02:33:42,bank transfer,toys & games,1,27,North Joseph,mobile,214.191.181.226,"09314 Robert Summit Apt. 564
South Shelia, MS 57316","09314 Robert Summit Apt. 564
South Shelia, MS 57316",0,4,2
ac060e80-aa0e-48db-9e94-e61ba51f47a5,1b8398c2-104c-4ff9-8651-fce0427b7e0b,144.44,2024-03-26 13:00:40,debit card,toys & games,4,33,Johnmouth,mobile,110.201.28.194,"3386 Corey Corners
North Kathrynton, PR 50150","3386 Corey Corners
North Kathrynton, PR 50150",0,170,13
e7d7c40e-0907-4f95-b6fa-9317d44a80cf,8793c150-7f68-42bd-a3d0-14f79f68ea72,139.29,2024-02-06 16:44:07,bank transfer,health & beauty,3,19,Edwardfort,desktop,59.175.205.69,"7583 Pamela Land Suite 238
South Mialand, MI 03363","7583 Pamela Land Suite 238
South Mialand, MI 03363",0,77,16
ee7d2104-8fe8-43a0-ae2e-f4849a92ae00,c09dabb7-c84b-4afc-9240-ce23444ca631,84.73,2024-01-31 15:14:41,PayPal,home & garden,2,39,Alisonburgh,tablet,134.199.90.39,"4695 Wilson Gateway
Seanview, WI 88285","4695 Wilson Gateway
Seanview, WI 88285",0,146,15
9a6c2ade-bdc9-4bfc-8b81-79666cd21787,f49aff18-63b5-4ecc-8822-b4f9cf40fdbe,41.92,2024-03-14 09:25:14,debit card,toys & games,3,33,Savannahton,mobile,124.142.184.202,"906 Christopher Heights Suite 669
North Willieville, AS 73574","906 Christopher Heights Suite 669
North Willieville, AS 73574",1,4,9
dac6c96c-7461-499e-a3d9-dd7478a420f7,7bb02220-5eb7-491b-aade-5e43bf911d7a,26.37,2024-03-01 20:42:23,credit card,health & beauty,3,42,Kevinmouth,desktop,18.75.116.70,"955 April Terrace Suite 521
Karenmouth, DC 77635","955 April Terrace Suite 521
Karenmouth, DC 77635",0,86,20
b19be359-79dc-4160-9168-832ceeb8b0b8,d97520ac-f6f1-47c5-b645-e363d4457d96,374.51,2024-02-26 04:29:09,debit card,toys & games,4,42,Leeville,tablet,191.12.97.14,"30314 Anderson Hills Suite 732
Crawfordstad, NC 22662","30314 Anderson Hills Suite 732
Crawfordstad, NC 22662",0,345,4
e22c2149-66ca-41d9-bb27-1ac4baf1b3b6,67b75259-119e-4c4a-b5fe-373ae6b6a854,143.21,2024-01-02 05:32:39,PayPal,clothing,2,41,Alexistown,tablet,35.232.93.163,"11032 Brooke Garden Apt. 206
East Joy, NH 84332","11032 Brooke Garden Apt. 206
East Joy, NH 84332",0,63,5
196ee409-a869-434d-a17d-d0e7e58435f4,afdfac57-4d26-4759-8b3d-5ce2e1189f88,109.26,2024-01-30 03:12:06,debit card,home & garden,5,49,Wagnershire,desktop,95.233.33.217,"2591 Swanson Station
Lake Sandraberg, LA 83255","2591 Swanson Station
Lake Sandraberg, LA 83255",0,27,3
5abec0bf-4024-41ba-8cdd-44761f392a92,8c5a5ce2-5a69-4cbc-aa3b-2890a2fa0cbb,63.35,2024-02-03 00:28:43,debit card,toys & games,4,34,Marioborough,tablet,85.151.173.122,"4508 Gonzalez Viaduct Apt. 379
Sarahchester, ID 53657","4508 Gonzalez Viaduct Apt. 379
Sarahchester, ID 53657",0,187,0
a49ce7ff-edf1-4ec5-9853-eaff2680aff8,67b70091-cd18-424e-a067-7ca91f1c2463,25.37,2024-03-09 14:07:28,PayPal,electronics,2,59,East Keith,desktop,81.131.141.250,"623 Sabrina Summit Suite 100
Lake Jenna, WI 76019","623 Sabrina Summit Suite 100
Lake Jenna, WI 76019",0,232,14
3e76864e-e6e4-4a11-b504-120108f181e4,537180d7-e724-4c71-8dc8-7d59d2777d41,216.82,2024-02-29 09:30:01,credit card,health & beauty,5,36,Chapmanburgh,mobile,120.49.122.242,"7142 Anderson Club
Priceborough, TX 94741","7142 Anderson Club
Priceborough, TX 94741",0,50,9
7fd7253a-c212-4942-b458-7d87d07f3e3b,a805a22f-4d80-43d5-94a7-fa3dee2c9e02,436.11,2024-01-05 00:49:15,PayPal,clothing,5,37,West Williamland,desktop,72.144.181.130,"46646 Wright Hills
South Shawnville, ID 49150","46646 Wright Hills
South Shawnville, ID 49150",0,267,0
87fcbb2c-6183-455c-9342-140366110bd4,55c134b7-c394-4be0-83c4-1cdd9996a47c,42.24,2024-01-05 08:31:05,PayPal,health & beauty,3,46,Williamsborough,desktop,207.235.76.31,"7743 Baker Vista
Robinsonland, VA 11176","7743 Baker Vista
Robinsonland, VA 11176",0,264,8
c3ab5aae-ebd2-4d6e-be93-718c52016281,44bb60f5-40ff-42bf-9252-5aba89e25944,94.38,2024-01-04 00:34:42,debit card,health & beauty,3,24,East Joshuaview,mobile,27.21.34.240,"52915 Loretta Estates Suite 948
Collierland, OK 45498","7143 Christie Spurs Apt. 641
West Peterfurt, NJ 10512",0,197,0
84502f84-b57d-4516-9728-7577fe9ba3c1,673ff534-f5ba-4af1-922a-85fba2c945d1,67.1,2024-01-21 18:02:49,bank transfer,home & garden,1,30,Port Michael,tablet,188.191.68.103,"Unit 2623 Box 7858
DPO AE 40025","Unit 2623 Box 7858
DPO AE 40025",0,112,18
3d2410ed-d4bf-4fd1-99bb-0caac8588c37,f13f4ed3-ea8f-4a96-83cd-641a2f26e976,110.05,2024-03-21 02:25:15,debit card,health & beauty,3,37,Ortizburgh,mobile,134.205.189.149,"92755 Lisa Circles
East Alexandraton, NV 96824","92755 Lisa Circles
East Alexandraton, NV 96824",0,207,2
ec10c661-02fd-4ca1-9b25-e88bc73bb748,a0cb2a41-878a-4d49-b0a3-9d6d09a7f7a9,389.24,2024-03-03 16:57:45,debit card,clothing,1,16,Angeltown,tablet,119.234.194.109,"4374 Stephanie Glen
North Joseph, CA 26181","4374 Stephanie Glen
North Joseph, CA 26181",0,197,16
7a6e4379-c22d-4922-9bf8-b1680e8f4e86,1554d9af-44bb-4535-b6cd-6dc30aeb1bef,135.51,2024-02-01 13:56:39,credit card,home & garden,4,46,Mcdonaldfort,mobile,218.129.117.63,"287 Williams Coves Suite 547
New Marilyn, WI 57107","33379 Barnett Forges Suite 443
Port Lauren, IA 56909",0,279,13
c8cb7bff-71cd-476c-ae7b-3637691180f7,ee72b085-e686-47fa-869a-f35f1ef5fdf6,40.45,2024-03-09 17:50:52,debit card,clothing,4,24,Hannahfort,mobile,68.208.146.90,"22437 Sanford Stravenue Apt. 408
Port Christianmouth, RI 62540","22437 Sanford Stravenue Apt. 408
Port Christianmouth, RI 62540",0,273,17
6407b84e-438b-4855-9c87-5e1b84a1a22b,f587d7ad-5495-42c7-a021-90a716469b4f,112.61,2024-03-14 14:42:27,PayPal,clothing,4,32,Lake Kathleen,desktop,209.181.155.166,"799 Miller Island Suite 925
North Reginald, ID 83074","1120 Elizabeth Glens Apt. 692
Longmouth, GA 93336",0,25,14
c03a90fb-405a-4c96-8d88-61a3ead3d64d,e0c38872-da6d-4202-aece-ae8ceba13e4b,37.75,2024-03-28 06:16:51,debit card,electronics,5,43,South Ruben,mobile,128.92.205.145,"601 Barker Estates Suite 486
East Traci, KY 23949","601 Barker Estates Suite 486
East Traci, KY 23949",0,273,6
5e0b4c9b-b805-4cd2-bc8e-f036695093be,d7621145-c2cc-43e0-8530-4da89b49a9e3,123.9,2024-02-27 16:21:17,bank transfer,toys & games,2,31,East Aliciaville,desktop,90.216.146.161,"Unit 8937 Box 1745
DPO AP 60162","Unit 8937 Box 1745
DPO AP 60162",1,26,1
a4b45fba-3221-4506-8f78-d55b2c47a4f2,1fb5c561-57dc-4b37-8e92-85dbc8ce9837,298.85,2024-03-22 16:44:32,PayPal,clothing,1,16,Ericafort,tablet,115.34.253.75,"904 Mckinney Brook
Mcdonaldport, MS 89441","904 Mckinney Brook
Mcdonaldport, MS 89441",0,18,16
fd702a6d-9c33-4160-9132-ec0891a5e44d,8a05ec2c-7a30-4412-b68b-a29ec43ad0c4,156.81,2024-03-22 23:35:42,credit card,home & garden,2,34,New Katherine,tablet,51.81.33.90,"300 Morgan Islands Apt. 068
Griffinstad, SD 39988","300 Morgan Islands Apt. 068
Griffinstad, SD 39988",0,237,23
52883a9b-4d08-466b-980d-c40cf175ea98,86fd3e54-644d-4132-b373-2e7cdaf96686,86.75,2024-03-04 01:32:52,bank transfer,clothing,2,21,South Danielburgh,desktop,53.86.194.18,"14922 Mosley Parkways
North Angelahaven, OK 47225","344 Wagner Estate
South Kellyview, WV 43954",0,43,1
4c75d675-9995-4f68-835f-7f6e939edbd9,049c2e5b-8eed-47d1-b4a6-e19cc9b263a8,261.79,2024-03-11 11:53:05,PayPal,health & beauty,4,41,New Amyburgh,desktop,71.252.147.71,"158 Johnston Via Apt. 781
North Lindsayburgh, OH 77826","158 Johnston Via Apt. 781
North Lindsayburgh, OH 77826",0,213,11
5880c97c-e8e0-4c42-bf21-0449310733d0,db798119-90e7-4255-a387-cd987bf214f4,138.22,2024-03-18 01:53:21,credit card,toys & games,1,49,Krauseview,mobile,218.236.98.22,"099 Richard Overpass Apt. 895
Williamsburgh, IN 65897","099 Richard Overpass Apt. 895
Williamsburgh, IN 65897",0,9,1
2a8eb227-be8c-4bd9-889e-90d7f58b3108,0c619c95-ae95-4ee3-b0a4-09dee5942ab9,540.3,2024-03-08 23:46:24,bank transfer,home & garden,1,32,Pinedabury,tablet,178.43.36.108,"900 Sanders Courts
West Edward, OR 97196","900 Sanders Courts
West Edward, OR 97196",0,115,23
04ea25fc-08e2-4ae9-b55b-9e32fbfb73a6,e05d961f-5aaf-4472-a6a7-54cf20d72fd7,118.89,2024-03-19 20:39:09,bank transfer,toys & games,1,37,Barrettton,desktop,98.245.210.104,"7487 James Road
North Samanthaville, PW 59642","7487 James Road
North Samanthaville, PW 59642",0,163,20
5b449a40-bc7b-4b88-8fac-f706d5d66d61,24870f1c-9da0-4a7a-84dd-5161de3b6dd9,23.98,2024-03-01 17:08:47,PayPal,electronics,4,27,North Barbaraburgh,tablet,135.251.150.150,"USNS Torres
FPO AP 53931","USNS Torres
FPO AP 53931",0,57,17
1ae91c17-36cb-46e0-b90b-d782891f10f7,0e41911d-1fb3-4408-8db6-328c6bd9fd18,190.61,2024-02-17 17:59:38,bank transfer,home & garden,2,49,Carolynmouth,tablet,187.201.229.146,"42728 Park Track Suite 389
Schmittfurt, GA 50171","42728 Park Track Suite 389
Schmittfurt, GA 50171",0,169,17
ea99d823-ed3f-40da-a962-7c03590643ad,f505e1ea-d110-4d69-985b-15c6c85db4ae,189.24,2024-02-29 23:10:51,credit card,toys & games,3,52,North Samantha,desktop,52.217.31.4,"2570 Joseph Walks
Navarrohaven, GU 18140","2570 Joseph Walks
Navarrohaven, GU 18140",0,211,23
28c6f731-2c77-47b5-bce2-d3cfeb717cde,e25106b7-d789-42b9-afa3-82b3e3bff6ea,190.29,2024-01-13 15:11:27,PayPal,electronics,1,24,Port Stephen,tablet,37.216.125.124,"Unit 3106 Box 6233
DPO AP 63980","Unit 3106 Box 6233
DPO AP 63980",0,313,15
b99e5d44-8803-4645-9074-bebee1edbe81,627b9f78-94dd-4c81-adea-c1f2636572ad,371.89,2024-03-06 20:14:57,debit card,health & beauty,5,45,North Kevin,tablet,30.184.247.22,"5626 Crystal Islands Apt. 549
Bowmanmouth, WI 23879","5626 Crystal Islands Apt. 549
Bowmanmouth, WI 23879",0,274,20
db68497c-a47d-4d34-9e06-7f7c91f2cc84,c5c2f793-0bd0-4893-b215-3ff9e7e6b8e1,421.23,2024-01-21 19:23:04,PayPal,clothing,4,54,East Julie,desktop,120.6.143.215,"54966 Fitzpatrick Rue Suite 457
New Nancy, NH 26124","54966 Fitzpatrick Rue Suite 457
New Nancy, NH 26124",0,178,19
a62f0d0e-55b7-40b7-afce-7ecb62304f02,97eddf7b-1a8d-4d36-9141-90965aea2e8a,134.44,2024-03-03 03:44:23,debit card,home & garden,3,43,Port Traci,desktop,188.247.55.246,"758 Moore Flat
Hoffmanshire, AK 45466","758 Moore Flat
Hoffmanshire, AK 45466",0,80,3
faaca0d5-b279-4649-ae0c-78bb14bf130d,927fd6d1-e19b-4072-b906-087a5e491de4,121.72,2024-03-31 04:38:14,PayPal,electronics,1,29,North Devinside,mobile,62.75.39.203,"46209 Small Ports
Lake Brandon, PW 03624","46209 Small Ports
Lake Brandon, PW 03624",0,102,4
7fc1e540-4ef4-4056-a00f-74081b6dc227,6bd23736-26cc-4c09-83d5-b87ba5f7b883,541.58,2024-03-20 10:25:42,bank transfer,health & beauty,4,34,Thomasberg,tablet,124.140.112.78,"09204 Stewart Branch Apt. 748
North Jacqueline, DC 34781","09204 Stewart Branch Apt. 748
North Jacqueline, DC 34781",0,221,10
552b61e5-2054-429a-804d-e10e5744be8e,70c06928-23a9-4d06-92d5-79a99d39810f,170.36,2024-01-27 22:03:50,credit card,health & beauty,3,34,West Miguel,desktop,204.219.225.220,"857 Hernandez Landing
Gregorychester, GU 81540","857 Hernandez Landing
Gregorychester, GU 81540",0,284,22
ab7d54b7-7d0b-47e3-9e83-18b95d1aa7bb,e6462155-dcdf-4df2-8692-3b4360d5d61a,491.58,2024-02-28 07:12:20,debit card,home & garden,4,56,Brewerland,desktop,159.13.81.25,"040 Jennifer Ways
Millerton, MD 19577","040 Jennifer Ways
Millerton, MD 19577",0,362,7
6d7ec22d-8eae-4057-a0dc-c85d10143e3d,a9d7f6d9-954b-4663-9e25-7fae81b2d96d,328.82,2024-01-09 12:52:09,credit card,electronics,5,32,New Gary,desktop,88.195.85.181,"80395 Flowers Road
Stephaniemouth, WI 24536","80395 Flowers Road
Stephaniemouth, WI 24536",0,112,12
c037e089-1691-47dc-bb13-fa56eab67117,fae97acf-2b66-42ad-9d4a-ff52c9cc3a86,20.79,2024-01-14 02:18:34,bank transfer,toys & games,4,39,Roberttown,tablet,74.88.191.63,"9767 Riley Summit
Teresabury, FM 13998","9767 Riley Summit
Teresabury, FM 13998",0,204,2
9bf08445-a6c3-4838-857d-4431e5314047,42b226f4-81b5-446a-8293-342a3e9abe51,12.05,2024-03-13 20:01:02,PayPal,toys & games,3,38,Millerhaven,desktop,168.115.98.83,"420 Lauren Landing
Castanedamouth, FM 34271","420 Lauren Landing
Castanedamouth, FM 34271",0,331,20
c7963a98-1417-44b2-9b1f-0905caebaed4,b41492a8-fd1e-49d1-8557-9e4543b8b9f5,251.98,2024-02-29 23:55:22,bank transfer,clothing,5,29,North Marieshire,tablet,104.198.27.255,"03606 Cheryl Parks
Cynthiaport, NM 78214","03606 Cheryl Parks
Cynthiaport, NM 78214",0,137,23
eddb2328-ca5c-4a3d-b1db-376f9861ae15,1985dde9-134f-4317-b5d4-9cd3a6e41083,307.29,2024-04-02 06:44:20,PayPal,toys & games,3,33,Johnsonberg,tablet,165.155.221.57,"957 Nicole Land Suite 007
Port Lindafort, SC 59997","957 Nicole Land Suite 007
Port Lindafort, SC 59997",0,174,6
cd10b637-c6aa-443f-a73e-e08e49809fc9,f4f35df8-9092-4a84-b0d8-b8b5cae8aa00,348.03,2024-02-14 17:11:55,PayPal,electronics,2,37,Lake Brian,tablet,15.241.244.190,"700 Garrett Pass
Port Mark, MH 25895","700 Garrett Pass
Port Mark, MH 25895",0,88,17
84d997ad-cefb-4d8d-8a74-d6e3a6018ddb,f0ddd997-58c6-4ab8-b038-f685f355ea83,564.51,2024-03-22 06:07:06,PayPal,health & beauty,3,19,West Sherry,mobile,135.233.171.32,"6957 Charles Flats
West Derek, AL 15582","6957 Charles Flats
West Derek, AL 15582",0,199,6
b90a8e21-322c-4565-806b-cec93c1fb9ea,98d53c8b-cc99-4c75-8ca3-0dcefade880e,51.58,2024-02-28 19:16:41,PayPal,home & garden,3,34,Port Teresa,desktop,49.204.249.211,"733 Theresa Spur Suite 673
North Stevenland, MH 61413","733 Theresa Spur Suite 673
North Stevenland, MH 61413",0,10,19
92ee1f0e-ed05-4189-adc4-2971e8074a44,b0c8bd33-92e4-4cc4-ac25-3f0aae1e23af,242.67,2024-02-14 18:36:55,PayPal,electronics,4,34,New Marthastad,tablet,215.183.155.136,"8097 Jones Path Suite 107
Lewischester, MD 59252","8097 Jones Path Suite 107
Lewischester, MD 59252",0,284,18
273652b3-80a7-4d94-ad44-576a5723984e,66f0e518-2c52-4ec6-9a33-9aa79a7f3ae7,105.38,2024-02-09 10:25:57,debit card,home & garden,2,39,West Teresa,desktop,65.210.194.165,"7113 Joshua Ranch
Gregorytown, IA 05340","7113 Joshua Ranch
Gregorytown, IA 05340",0,320,10
ad64bf6c-e260-4fd6-9fe8-4fc28161aee0,cfd78e3a-2a39-43a3-8095-85dbdf105f6f,587.28,2024-03-31 20:40:30,PayPal,toys & games,3,29,Sandraburgh,desktop,50.41.87.148,"447 Stephanie Club
East Jessica, ME 51834","447 Stephanie Club
East Jessica, ME 51834",0,347,20
ca4e0b93-4c23-40ad-8594-2036691c1543,b5c5e5e1-ef05-4c1d-b1c6-b4eee2aa7864,264.15,2024-01-22 02:48:16,debit card,electronics,2,41,South Michael,tablet,87.55.178.92,"74107 James Green Apt. 594
South Wendy, MN 71784","74107 James Green Apt. 594
South Wendy, MN 71784",0,111,2
1526055b-e77a-4d48-96f9-65e716ab589d,ab39df4a-1307-4183-b6d6-f3d73ff79aab,167.79,2024-02-11 07:04:54,PayPal,electronics,2,25,South Jonathan,desktop,5.206.9.147,"8840 Clarke Viaduct
Williamsview, AR 12242","8840 Clarke Viaduct
Williamsview, AR 12242",0,203,7
